relation i,relation j,#temporal inverse,#rel_i,P one direction,P two direction
Confiscate property,Express intent to mediate,0,1082,0.0,0.0
Express intent to mediate,Confiscate property,0,52,0.0,0.0
Confiscate property,Engage in material cooperation,0,1082,0.0,0.0
Engage in material cooperation,Confiscate property,0,444,0.0,0.0
Confiscate property,Appeal for material cooperation,0,1082,0.0,0.0
Appeal for material cooperation,Confiscate property,0,64,0.0,0.0
Confiscate property,Mobilize or increase armed forces,0,1082,0.0,0.0
Mobilize or increase armed forces,Confiscate property,0,638,0.0,0.0
Confiscate property,Appeal to others to meet or negotiate,0,1082,0.0,0.0
Appeal to others to meet or negotiate,Confiscate property,0,147,0.0,0.0
Confiscate property,Demand change in leadership,0,1082,0.0,0.0
Demand change in leadership,Confiscate property,0,198,0.0,0.0
Confiscate property,Express intent to release persons or property,0,1082,0.0,0.0
Express intent to release persons or property,Confiscate property,0,287,0.0,0.0
Confiscate property,"Defy norms, law",1,1082,0.0009242144177449168,0.001402524544179523
"Defy norms, law",Confiscate property,1,344,0.0029069767441860465,0.001402524544179523
Confiscate property,Demonstrate military or police power,0,1082,0.0,0.0
Demonstrate military or police power,Confiscate property,0,159,0.0,0.0
Confiscate property,Rally opposition against,1,1082,0.0009242144177449168,0.0014184397163120568
Rally opposition against,Confiscate property,1,328,0.003048780487804878,0.0014184397163120568
Confiscate property,Increase military alert status,0,1082,0.0,0.0
Increase military alert status,Confiscate property,0,127,0.0,0.0
Confiscate property,Reject judicial cooperation,0,1082,0.0,0.0
Reject judicial cooperation,Confiscate property,0,23,0.0,0.0
Confiscate property,Express intent to provide humanitarian aid,0,1082,0.0,0.0
Express intent to provide humanitarian aid,Confiscate property,0,272,0.0,0.0
Confiscate property,Halt negotiations,0,1082,0.0,0.0
Halt negotiations,Confiscate property,0,200,0.0,0.0
Confiscate property,Express intent to engage in material cooperation,0,1082,0.0,0.0
Express intent to engage in material cooperation,Confiscate property,0,63,0.0,0.0
Confiscate property,"Investigate crime, corruption",0,1082,0.0,0.0
"Investigate crime, corruption",Confiscate property,0,265,0.0,0.0
Confiscate property,Appeal to others to settle dispute,0,1082,0.0,0.0
Appeal to others to settle dispute,Confiscate property,0,87,0.0,0.0
Confiscate property,Demand judicial cooperation,0,1082,0.0,0.0
Demand judicial cooperation,Confiscate property,0,26,0.0,0.0
Confiscate property,Demand settling of dispute,0,1082,0.0,0.0
Demand settling of dispute,Confiscate property,0,15,0.0,0.0
Confiscate property,Cooperate militarily,0,1082,0.0,0.0
Cooperate militarily,Confiscate property,0,375,0.0,0.0
Confiscate property,Express intent to cooperate militarily,0,1082,0.0,0.0
Express intent to cooperate militarily,Confiscate property,0,115,0.0,0.0
Confiscate property,Attempt to assassinate,0,1082,0.0,0.0
Attempt to assassinate,Confiscate property,0,18,0.0,0.0
Confiscate property,"Reject request for change in institutions, regime",0,1082,0.0,0.0
"Reject request for change in institutions, regime",Confiscate property,0,1,0.0,0.0
Confiscate property,Mediate,0,1082,0.0,0.0
Mediate,Confiscate property,0,142,0.0,0.0
Confiscate property,Express intent to de-escalate military engagement,0,1082,0.0,0.0
Express intent to de-escalate military engagement,Confiscate property,0,248,0.0,0.0
Confiscate property,Express intent to ease administrative sanctions,0,1082,0.0,0.0
Express intent to ease administrative sanctions,Confiscate property,0,46,0.0,0.0
Confiscate property,Express intent to provide material aid,0,1082,0.0,0.0
Express intent to provide material aid,Confiscate property,0,408,0.0,0.0
Confiscate property,Refuse to yield,0,1082,0.0,0.0
Refuse to yield,Confiscate property,0,145,0.0,0.0
Confiscate property,Accuse of aggression,0,1082,0.0,0.0
Accuse of aggression,Confiscate property,0,34,0.0,0.0
Confiscate property,Express intent to yield,0,1082,0.0,0.0
Express intent to yield,Confiscate property,0,72,0.0,0.0
Confiscate property,Ease administrative sanctions,2,1082,0.0018484288354898336,0.002364066193853428
Ease administrative sanctions,Confiscate property,2,610,0.003278688524590164,0.002364066193853428
Confiscate property,Express intent to accept mediation,0,1082,0.0,0.0
Express intent to accept mediation,Confiscate property,0,72,0.0,0.0
Confiscate property,Threaten to reduce or break relations,0,1082,0.0,0.0
Threaten to reduce or break relations,Confiscate property,0,49,0.0,0.0
Confiscate property,Impose state of emergency or martial law,0,1082,0.0,0.0
Impose state of emergency or martial law,Confiscate property,0,55,0.0,0.0
Confiscate property,"Threaten with sanctions, boycott, embargo",0,1082,0.0,0.0
"Threaten with sanctions, boycott, embargo",Confiscate property,0,68,0.0,0.0
Confiscate property,Kill by physical assault,0,1082,0.0,0.0
Kill by physical assault,Confiscate property,0,259,0.0,0.0
Confiscate property,Appeal for policy change,0,1082,0.0,0.0
Appeal for policy change,Confiscate property,0,59,0.0,0.0
Confiscate property,Refuse to ease administrative sanctions,0,1082,0.0,0.0
Refuse to ease administrative sanctions,Confiscate property,0,36,0.0,0.0
Confiscate property,"Accuse of espionage, treason",0,1082,0.0,0.0
"Accuse of espionage, treason",Confiscate property,0,49,0.0,0.0
Confiscate property,Demobilize armed forces,0,1082,0.0,0.0
Demobilize armed forces,Confiscate property,0,14,0.0,0.0
Confiscate property,Demand intelligence cooperation,0,1082,0.0,0.0
Demand intelligence cooperation,Confiscate property,0,56,0.0,0.0
Confiscate property,Carry out suicide bombing,0,1082,0.0,0.0
Carry out suicide bombing,Confiscate property,0,129,0.0,0.0
Confiscate property,Appeal for rights,0,1082,0.0,0.0
Appeal for rights,Confiscate property,0,34,0.0,0.0
Confiscate property,Defend verbally,0,1082,0.0,0.0
Defend verbally,Confiscate property,0,137,0.0,0.0
Confiscate property,"Demand change in institutions, regime",0,1082,0.0,0.0
"Demand change in institutions, regime",Confiscate property,0,30,0.0,0.0
Confiscate property,Destroy property,0,1082,0.0,0.0
Destroy property,Confiscate property,0,26,0.0,0.0
Confiscate property,Appeal for de-escalation of military engagement,0,1082,0.0,0.0
Appeal for de-escalation of military engagement,Confiscate property,0,179,0.0,0.0
Confiscate property,Reduce or stop economic assistance,0,1082,0.0,0.0
Reduce or stop economic assistance,Confiscate property,0,94,0.0,0.0
Confiscate property,Reduce or stop humanitarian assistance,0,1082,0.0,0.0
Reduce or stop humanitarian assistance,Confiscate property,0,21,0.0,0.0
Confiscate property,Reduce or stop material aid,0,1082,0.0,0.0
Reduce or stop material aid,Confiscate property,0,34,0.0,0.0
Confiscate property,Demand that target yields,0,1082,0.0,0.0
Demand that target yields,Confiscate property,0,47,0.0,0.0
Confiscate property,Reject request for economic aid,0,1082,0.0,0.0
Reject request for economic aid,Confiscate property,0,3,0.0,0.0
Confiscate property,fight with artillery and tanks,0,1082,0.0,0.0
fight with artillery and tanks,Confiscate property,0,131,0.0,0.0
Confiscate property,Appeal for military aid,0,1082,0.0,0.0
Appeal for military aid,Confiscate property,0,67,0.0,0.0
Confiscate property,Appeal for military protection or peacekeeping,0,1082,0.0,0.0
Appeal for military protection or peacekeeping,Confiscate property,0,19,0.0,0.0
Confiscate property,"Appeal for easing of economic sanctions, boycott, or embargo",0,1082,0.0,0.0
"Appeal for easing of economic sanctions, boycott, or embargo",Confiscate property,0,8,0.0,0.0
Confiscate property,Conduct strike or boycott,0,1082,0.0,0.0
Conduct strike or boycott,Confiscate property,0,62,0.0,0.0
Confiscate property,"Return, release property",0,1082,0.0,0.0
"Return, release property",Confiscate property,0,40,0.0,0.0
Confiscate property,Appeal for economic aid,0,1082,0.0,0.0
Appeal for economic aid,Confiscate property,0,74,0.0,0.0
Confiscate property,Appeal for target to allow international involvement (non-mediation),0,1082,0.0,0.0
Appeal for target to allow international involvement (non-mediation),Confiscate property,0,5,0.0,0.0
Confiscate property,Accede to demands for change in leadership,0,1082,0.0,0.0
Accede to demands for change in leadership,Confiscate property,0,93,0.0,0.0
Confiscate property,Decline comment,0,1082,0.0,0.0
Decline comment,Confiscate property,0,114,0.0,0.0
Confiscate property,Express intent to change leadership,0,1082,0.0,0.0
Express intent to change leadership,Confiscate property,0,23,0.0,0.0
Confiscate property,Increase police alert status,0,1082,0.0,0.0
Increase police alert status,Confiscate property,0,84,0.0,0.0
Confiscate property,Accede to demands for change in policy,0,1082,0.0,0.0
Accede to demands for change in policy,Confiscate property,0,33,0.0,0.0
Confiscate property,Appeal for military cooperation,0,1082,0.0,0.0
Appeal for military cooperation,Confiscate property,0,2,0.0,0.0
Confiscate property,Veto,0,1082,0.0,0.0
Veto,Confiscate property,0,114,0.0,0.0
Confiscate property,Express intent to allow international involvement (non-mediation),0,1082,0.0,0.0
Express intent to allow international involvement (non-mediation),Confiscate property,0,2,0.0,0.0
Confiscate property,Mobilize or increase police power,0,1082,0.0,0.0
Mobilize or increase police power,Confiscate property,0,178,0.0,0.0
Confiscate property,Express intent to cooperate on judicial matters,0,1082,0.0,0.0
Express intent to cooperate on judicial matters,Confiscate property,0,51,0.0,0.0
Confiscate property,Accuse of human rights abuses,0,1082,0.0,0.0
Accuse of human rights abuses,Confiscate property,0,208,0.0,0.0
Confiscate property,Appeal for judicial cooperation,0,1082,0.0,0.0
Appeal for judicial cooperation,Confiscate property,0,99,0.0,0.0
Confiscate property,Appeal for easing of administrative sanctions,0,1082,0.0,0.0
Appeal for easing of administrative sanctions,Confiscate property,0,65,0.0,0.0
Confiscate property,Express intent to cooperate on intelligence,0,1082,0.0,0.0
Express intent to cooperate on intelligence,Confiscate property,0,22,0.0,0.0
Confiscate property,Rally support on behalf of,0,1082,0.0,0.0
Rally support on behalf of,Confiscate property,0,506,0.0,0.0
Confiscate property,"Ease economic sanctions, boycott, embargo",0,1082,0.0,0.0
"Ease economic sanctions, boycott, embargo",Confiscate property,0,49,0.0,0.0
Confiscate property,Engage in judicial cooperation,0,1082,0.0,0.0
Engage in judicial cooperation,Confiscate property,0,84,0.0,0.0
Confiscate property,Reject economic cooperation,0,1082,0.0,0.0
Reject economic cooperation,Confiscate property,0,30,0.0,0.0
Confiscate property,Appeal for humanitarian aid,0,1082,0.0,0.0
Appeal for humanitarian aid,Confiscate property,0,40,0.0,0.0
Confiscate property,Engage in mass killings,0,1082,0.0,0.0
Engage in mass killings,Confiscate property,0,32,0.0,0.0
Confiscate property,Assassinate,0,1082,0.0,0.0
Assassinate,Confiscate property,0,136,0.0,0.0
Confiscate property,Accuse of war crimes,0,1082,0.0,0.0
Accuse of war crimes,Confiscate property,0,40,0.0,0.0
Confiscate property,"Threaten with political dissent, protest",0,1082,0.0,0.0
"Threaten with political dissent, protest",Confiscate property,0,17,0.0,0.0
Confiscate property,Forgive,0,1082,0.0,0.0
Forgive,Confiscate property,0,56,0.0,0.0
Confiscate property,Expel or withdraw,0,1082,0.0,0.0
Expel or withdraw,Confiscate property,0,34,0.0,0.0
Confiscate property,Threaten with administrative sanctions,0,1082,0.0,0.0
Threaten with administrative sanctions,Confiscate property,0,24,0.0,0.0
Confiscate property,Reject request for humanitarian aid,0,1082,0.0,0.0
Reject request for humanitarian aid,Confiscate property,0,1,0.0,0.0
Confiscate property,"Obstruct passage, block",0,1082,0.0,0.0
"Obstruct passage, block",Confiscate property,0,148,0.0,0.0
Confiscate property,Refuse to de-escalate military engagement,0,1082,0.0,0.0
Refuse to de-escalate military engagement,Confiscate property,0,47,0.0,0.0
Confiscate property,Seize or damage property,0,1082,0.0,0.0
Seize or damage property,Confiscate property,0,58,0.0,0.0
Confiscate property,Demonstrate for leadership change,0,1082,0.0,0.0
Demonstrate for leadership change,Confiscate property,0,73,0.0,0.0
Confiscate property,Express intent to change policy,0,1082,0.0,0.0
Express intent to change policy,Confiscate property,0,17,0.0,0.0
Confiscate property,"Appeal for change in institutions, regime",0,1082,0.0,0.0
"Appeal for change in institutions, regime",Confiscate property,0,52,0.0,0.0
Confiscate property,Demand policy change,0,1082,0.0,0.0
Demand policy change,Confiscate property,0,12,0.0,0.0
Confiscate property,Reject mediation,0,1082,0.0,0.0
Reject mediation,Confiscate property,0,8,0.0,0.0
Confiscate property,"Refuse to ease economic sanctions, boycott, or embargo",0,1082,0.0,0.0
"Refuse to ease economic sanctions, boycott, or embargo",Confiscate property,0,15,0.0,0.0
Confiscate property,Engage in violent protest for leadership change,0,1082,0.0,0.0
Engage in violent protest for leadership change,Confiscate property,0,9,0.0,0.0
Confiscate property,Reject request for change in leadership,0,1082,0.0,0.0
Reject request for change in leadership,Confiscate property,0,6,0.0,0.0
Confiscate property,Appeal for easing of political dissent,0,1082,0.0,0.0
Appeal for easing of political dissent,Confiscate property,0,11,0.0,0.0
