,head,relation,tail,time
21565,Ministry (Brazil),Criticize or denounce,People Associated with the Opposition (Brazil),2006-09-23
21566,Ministry (Brazil),Express intent to meet or negotiate,People Associated with the Opposition (Brazil),2007-10-24
21567,Ministry (Brazil),"Defy norms, law",People Associated with the Opposition (Brazil),2006-06-06
21568,Ministry (Brazil),Express intent to meet or negotiate,People Associated with the Opposition (Brazil),2005-08-14
21569,Ministry (Brazil),Make statement,People Associated with the Opposition (Brazil),2006-05-09
21570,Ministry (Brazil),Make statement,People Associated with the Opposition (Brazil),2007-10-10
21571,Ministry (Brazil),Investigate,Supreme Electoral Court,2006-09-19
21572,Ministry (Brazil),Investigate,Supreme Electoral Court,2006-09-20
21573,Ministry (Brazil),Make statement,Supreme Electoral Court,2007-03-28
21574,Ministry (Brazil),Reduce or break diplomatic relations,Supreme Electoral Court,2010-08-18
21575,Ministry (Brazil),Make statement,Supreme Electoral Court,2008-08-20
21576,Ministry (Egypt),Consult,Abdel Fattah Al-Sisi,2014-07-21
21577,Ministry (Egypt),Consult,Abdel Fattah Al-Sisi,2015-09-22
21578,Ministry (Egypt),Consult,Abdel Fattah Al-Sisi,2015-04-22
21579,Ministry (Egypt),Engage in negotiation,Abdel Fattah Al-Sisi,2015-01-08
21580,Ministry (Egypt),Engage in negotiation,Bank (Egypt),2013-12-04
21581,Ministry (Egypt),Praise or endorse,Bank (Egypt),2014-08-18
21582,Ministry (Egypt),Make statement,China,2015-09-18
21583,Ministry (Egypt),Make a visit,China,2005-04-10
21584,Ministry (Egypt),Express intent to meet or negotiate,Citizen (Sudan),2011-03-29
21585,Ministry (Egypt),Express accord,Citizen (Sudan),2014-09-23
21586,Ministry (Egypt),Make pessimistic comment,Head of Government (Egypt),2012-05-28
21587,Ministry (Egypt),Consult,Head of Government (Egypt),2015-06-23
21588,Ministry (Egypt),Consult,Head of Government (Egypt),2015-10-08
21589,Ministry (Egypt),Demand change in leadership,Head of Government (Egypt),2012-06-07
21590,Ministry (Egypt),Praise or endorse,Mahmoud Abbas,2008-12-23
21591,Ministry (Egypt),Host a visit,Mahmoud Abbas,2010-05-05
21592,Ministry (Egypt),Make statement,Police (Egypt),2014-03-31
21593,Ministry (Egypt),Praise or endorse,Police (Egypt),2014-01-17
21594,Ministry (Egypt),Make statement,Police (Egypt),2015-05-09
21595,Ministry (Egypt),Make statement,Sudan,2010-05-20
21596,Ministry (Egypt),Express intent to meet or negotiate,Sudan,2011-03-25
21597,Ministry (Iran),"Arrest, detain, or charge with legal action",Business (Iran),2010-08-01
21598,Ministry (Iran),Sign formal agreement,Business (Iran),2015-10-08
21599,Ministry (Iran),Make statement,Central Intelligence Agency,2012-01-09
21600,Ministry (Iran),"Arrest, detain, or charge with legal action",Central Intelligence Agency,2011-12-20
21601,Ministry (Iran),Make a visit,China,2015-04-14
21602,Ministry (Iran),Express intent to engage in diplomatic cooperation (such as policy support),China,2014-07-22
21603,Ministry (Iran),Make statement,China,2012-06-24
21604,Ministry (Iran),Consult,Head of Government (Pakistan),2013-02-20
21605,Ministry (Iran),Consider policy option,Head of Government (Pakistan),2013-02-20
21606,Ministry (Iran),Express intent to meet or negotiate,Iran,2012-10-10
21607,Ministry (Iran),Make statement,Iran,2006-02-06
21608,Ministry (Iran),Make statement,Iran,2015-08-11
21609,Ministry (Iran),Make statement,Iran,2012-12-09
21610,Ministry (Iran),Make statement,Iran,2014-07-02
21611,Ministry (Iran),Make statement,Iran,2014-04-18
21612,Ministry (Iran),Make statement,Iran,2011-07-17
21613,Ministry (Iran),Make statement,Iran,2009-01-19
21614,Ministry (Iran),Make statement,Iran,2007-01-03
21615,Ministry (Iran),Make statement,Iran,2008-10-06
21616,Ministry (Iran),Make statement,Iran,2005-12-17
21617,Ministry (Iran),Make statement,Iran,2011-08-07
21618,Ministry (Iran),Make statement,Iran,2012-08-29
21619,Ministry (Iran),Make statement,Iran,2015-02-06
21620,Ministry (Iran),Make statement,Iran,2012-11-06
21621,Ministry (Iran),Make statement,Iran,2007-12-09
21622,Ministry (Iran),Make statement,Iran,2008-09-19
21623,Ministry (Iran),Make statement,Iran,2012-05-12
21624,Ministry (Iran),Make an appeal or request,Iran,2013-10-29
21625,Ministry (Iran),Express intent to meet or negotiate,Iran,2010-11-09
21626,Ministry (Iran),Threaten,Iran,2013-06-02
21627,Ministry (Iran),Make statement,Iran,2014-02-09
21628,Ministry (Iran),Make statement,Iran,2012-07-18
21629,Ministry (Iran),Make statement,Iran,2011-10-04
21630,Ministry (Iran),Make statement,Iran,2012-06-27
21631,Ministry (Iran),Make statement,Iran,2012-08-11
21632,Ministry (Iran),Make statement,Iran,2014-09-18
21633,Ministry (Iran),Make statement,Iran,2013-04-02
21634,Ministry (Iran),Make statement,Iran,2014-10-06
21635,Ministry (Iran),Make statement,Iran,2005-07-06
21636,Ministry (Iran),Make statement,Iran,2012-02-04
21637,Ministry (Iran),Make statement,Iran,2012-07-01
21638,Ministry (Iran),Make statement,Iran,2006-03-13
21639,Ministry (Iran),Make statement,Iran,2007-11-02
21640,Ministry (Iran),Make statement,Iran,2006-12-28
21641,Ministry (Iran),Make statement,Iran,2006-02-17
21642,Ministry (Iran),Make statement,Iran,2014-08-29
21643,Ministry (Iran),Make statement,Iran,2012-06-16
21644,Ministry (Iran),Make statement,Iran,2010-09-21
21645,Ministry (Iran),Make statement,Iran,2012-07-09
21646,Ministry (Iran),Make statement,Iran,2015-10-01
21647,Ministry (Iran),Make statement,Iran,2007-09-28
21648,Ministry (Iran),Make statement,Iran,2011-07-21
21649,Ministry (Iran),Make statement,Iran,2013-01-03
21650,Ministry (Iran),Make statement,Iran,2015-02-26
21651,Ministry (Iran),Make statement,Iran,2012-08-08
21652,Ministry (Iran),Make statement,Iran,2011-12-08
21653,Ministry (Iran),Make statement,Iran,2009-02-02
21654,Ministry (Iran),Make statement,Iran,2015-03-18
21655,Ministry (Iran),Make statement,Iran,2014-05-06
21656,Ministry (Iran),Make statement,Iran,2011-05-09
21657,Ministry (Iran),Make statement,Iran,2015-11-18
21658,Ministry (Iran),Make statement,Iran,2012-04-19
21659,Ministry (Iran),Make statement,Iran,2012-07-04
21660,Ministry (Iran),Make statement,Iran,2009-04-08
21661,Ministry (Iran),Make statement,Iran,2008-10-14
21662,Ministry (Iran),Make a visit,Iraq,2015-05-18
21663,Ministry (Iran),Make a visit,Iraq,2012-05-16
21664,Ministry (Iran),Express intent to meet or negotiate,Kuwait,2014-10-23
21665,Ministry (Iran),Make a visit,Kuwait,2014-11-16
21666,Ministry (Iran),Make statement,Kuwait,2015-01-07
21667,Ministry (Iran),Consult,Mahmoud Ahmadinejad,2007-03-13
21668,Ministry (Iran),Sign formal agreement,Mahmoud Ahmadinejad,2010-07-25
21669,Ministry (Iran),Make statement,Mahmoud Ahmadinejad,2005-12-07
21670,Ministry (Iran),Make statement,Mahmoud Ahmadinejad,2008-09-09
21671,Ministry (Iran),Express intent to meet or negotiate,Mahmoud Ahmadinejad,2012-03-06
21672,Ministry (Iran),Sign formal agreement,Mahmoud Ahmadinejad,2010-11-23
21673,Ministry (Iran),Express intent to meet or negotiate,Mahmoud Ahmadinejad,2011-12-19
21674,Ministry (Iran),Make statement,Mahmoud Ahmadinejad,2011-05-31
21675,Ministry (Iran),Sign formal agreement,Mahmoud Ahmadinejad,2010-08-11
21676,Ministry (Iran),Consult,Mahmoud Ahmadinejad,2013-09-08
21677,Ministry (Jordan),Make statement,Business (Jordan),2015-12-13
21678,Ministry (Jordan),Consult,Business (Jordan),2007-09-13
21679,Ministry (Kosovo),Praise or endorse,Hashim Thaçi,2008-08-05
21680,Ministry (Kosovo),Consult,Hashim Thaçi,2008-04-26
21681,Ministry (Kosovo),Make statement,International Court of Justice,2008-10-22
21682,Ministry (Kosovo),Make statement,International Court of Justice,2008-12-23
21683,Ministry (Liberia),Make statement,Employee (Liberia),2007-09-28
21684,Ministry (Liberia),Make an appeal or request,Employee (Liberia),2012-12-27
21685,Ministry (Morocco),Make statement,Muhammad VI,2011-05-15
21686,Ministry (Morocco),Make statement,Muhammad VI,2015-07-20
21687,Ministry (Nigeria),Make statement,Boko Haram,2014-05-07
21688,Ministry (Nigeria),Make statement,Boko Haram,2014-12-12
21689,Ministry (Nigeria),Host a visit,China,2014-07-01
21690,Ministry (Nigeria),Make statement,China,2015-12-08
21691,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2013-12-26
21692,Ministry (Nigeria),Threaten,Citizen (Nigeria),2013-03-21
21693,Ministry (Nigeria),Appeal for diplomatic cooperation (such as policy support),Citizen (Nigeria),2014-11-18
21694,Ministry (Nigeria),"Arrest, detain, or charge with legal action",Citizen (Nigeria),2015-02-17
21695,Ministry (Nigeria),Accuse,Citizen (Nigeria),2015-12-28
21696,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2013-09-27
21697,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2014-07-21
21698,Ministry (Nigeria),Make pessimistic comment,Citizen (Nigeria),2014-02-13
21699,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2013-08-20
21700,Ministry (Nigeria),Accuse,Citizen (Nigeria),2014-02-07
21701,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2008-12-05
21702,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2013-06-20
21703,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2012-01-26
21704,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2012-09-20
21705,Ministry (Nigeria),Provide humanitarian aid,Citizen (Nigeria),2008-02-29
21706,Ministry (Nigeria),Appeal for diplomatic cooperation (such as policy support),Citizen (Nigeria),2014-04-21
21707,Ministry (Nigeria),Accuse,Citizen (Nigeria),2005-02-24
21708,Ministry (Nigeria),Express intent to cooperate,Citizen (Nigeria),2013-06-10
21709,Ministry (Nigeria),Praise or endorse,Citizen (Nigeria),2011-07-21
21710,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2012-01-31
21711,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2015-12-23
21712,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2009-04-22
21713,Ministry (Nigeria),Praise or endorse,Citizen (Nigeria),2014-06-25
21714,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2013-04-12
21715,Ministry (Nigeria),Express intent to cooperate,Citizen (Nigeria),2005-07-13
21716,Ministry (Nigeria),Criticize or denounce,Citizen (Nigeria),2009-02-16
21717,Ministry (Nigeria),Express intent to cooperate,Citizen (Nigeria),2014-07-22
21718,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2011-01-26
21719,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2009-01-20
21720,Ministry (Nigeria),Criticize or denounce,Citizen (Nigeria),2009-09-16
21721,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2009-05-28
21722,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2007-10-01
21723,Ministry (Nigeria),Accuse,Citizen (Nigeria),2006-02-06
21724,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2011-04-01
21725,Ministry (Nigeria),Accuse,Citizen (Nigeria),2011-02-02
21726,Ministry (Nigeria),Appeal for diplomatic cooperation (such as policy support),Citizen (Nigeria),2012-05-28
21727,Ministry (Nigeria),Accuse,Citizen (Nigeria),2014-12-29
21728,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2013-01-07
21729,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2012-08-24
21730,Ministry (Nigeria),Express intent to cooperate,Citizen (Nigeria),2015-02-03
21731,Ministry (Nigeria),Accuse,Citizen (Nigeria),2013-10-21
21732,Ministry (Nigeria),Engage in material cooperation,Citizen (Nigeria),2012-05-24
21733,Ministry (Nigeria),Demand,Citizen (Nigeria),2015-03-16
21734,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2011-10-04
21735,Ministry (Nigeria),Bring lawsuit against,Citizen (Nigeria),2011-04-01
21736,Ministry (Nigeria),Accuse,Citizen (Nigeria),2009-05-07
21737,Ministry (Nigeria),Express intent to cooperate,Citizen (Nigeria),2011-07-15
21738,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2014-06-13
21739,Ministry (Nigeria),Investigate,Citizen (Nigeria),2011-10-20
21740,Ministry (Nigeria),Criticize or denounce,Citizen (Nigeria),2009-04-27
21741,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2012-06-28
21742,Ministry (Nigeria),Express intent to meet or negotiate,Citizen (Nigeria),2014-11-26
21743,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2010-05-27
21744,Ministry (Nigeria),Make an appeal or request,Citizen (Nigeria),2014-08-27
21745,Ministry (Nigeria),Express intent to engage in diplomatic cooperation (such as policy support),Citizen (Nigeria),2012-09-06
21746,Ministry (Nigeria),"Arrest, detain, or charge with legal action",Citizen (Nigeria),2014-10-30
21747,Ministry (Nigeria),Demand,Citizen (Nigeria),2014-12-10
21748,Ministry (Nigeria),Criticize or denounce,Citizen (Nigeria),2013-05-22
21749,Ministry (Nigeria),Demand,Citizen (Nigeria),2010-06-10
